orderId,orderNumber,orderDate,orderStatus,shipToCity,shipToState,itemIndex,itemName,itemSku,itemQty,itemUnitPrice,currentCustomsDesc,currentCustomsHS,currentCustomsQty,currentCustomsValue,suggestedDesc,suggestedHS,matchMethod,productTypeDetected
,,,,,,1,2026 Weekly Planner (Hardcover) - Woodlands,2026Q4-WEEKLY-HARD-WDL,1,95.24,Planner agenda (bound diary),4820102010,1,72.8,Planner agenda (bound diary),4820102010,HS_planner,planner
592342314,48780,2025-06-20,awaiting_shipment,BROOKLYN,NY,0,"Curious Rabbit Graph Notebook (70 gsm, Hardcover) - A5 / Moonflower",GRP-MON-HA5-CUR70,1,63.46,Notebook (bound journal),4820102060,1,63.46,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,1,2026 Weekly Planner (Hardcover) - Blossomfield,2026Q4-WEEKLY-HARD-BLF,1,79.94,Planner agenda (bound diary),4820102010,1,79.94,Planner agenda (bound diary),4820102010,HS_planner,planner
592359078,48781,2025-06-20,awaiting_shipment,BOWMAN,GA,0,2026 B5 Minimalist Planner (Hardcover) - Witching Hour,2026Q4-B5MIN-HARD-WIT,1,87.9,Planner agenda (bound diary),4820102010,1,87.9,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,AIKA,,1,-8.79,,,,,,,NONE,
592359073,48782,2025-06-20,awaiting_shipment,ROCHESTER,NH,0,"2026 Weekly & Daily (Cloth Flex, 70gsm) - Charbon",2026Q4-COMBO-CLOTH-CHB,1,100.94,Planner agenda (bound diary),4820102010,1,72.8,Planner agenda (bound diary),4820102010,FALLBACK,
,,,,,,1,2026 Weekly Planner (Cloth Flex) - Rivière,2026Q4-WEEKLY-CLOTH-RIV,1,72.8,Planner agenda (bound diary),4820102010,1,106.03,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Witching Hour",2026Q4-COMBO-HARD-WIT,1,106.03,"2026 Weekly & Daily (Cloth Flex, 70gsm) - Charbon",482010,1,100.94,Planner agenda (bound diary),4820102010,FALLBACK,planner
,,,,,,3,joyful10,,1,-27.96,,,,,,,NONE,
592393298,48787,2025-06-21,awaiting_shipment,ALBUQUERQUE,NM,0,2026 A5 Minimalist Vertical Planner (Cloth Flex) - Charbon,2026Q4-A5MIN-V-CLOTH-CHB,1,72.8,Planner agenda (bound diary),4820102010,1,72.8,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,SAVE15,,1,-10.92,,,,,,,NONE,
592412794,48789,2025-06-21,awaiting_shipment,WORCESTER,MA,0,"Dotted Notebook (No Foil, Cloth Flex, 70gsm) - A5 / Moonflower",DOT-MON-CF7,1,56.31,Notebook (bound journal),4820102060,1,56.31,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,1,"2026 Weekly & Daily (Cloth Flex, 70gsm) - Enchanted Forest",2026Q4-COMBO-CLOTH-ENF,1,98.89,Planner agenda (bound diary),4820102010,1,98.89,Planner agenda (bound diary),4820102010,FALLBACK,
,,,,,,2,"Undated Weekly & Daily Planner (12-Month, Cloth Flex, 70gsm) - Moonflower",WDP-MON-UCF7,1,98.89,"2026 Weekly & Daily (Cloth Flex, 70gsm) - Enchanted Forest",482010,1,98.89,Planner agenda (bound diary),4820102010,FALLBACK,planner
,,,,,,3,SAVE15,,1,-38.11,,,,,,,NONE,
592412798,48790,2025-06-21,awaiting_shipment,SKOKIE,IL,0,2026 Daily Planner (Hardcover) - Fawn,2026Q4-DAILY-HARD-FWN,1,76.87,Planner agenda (bound diary),4820102010,1,76.87,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Fawn,MTB-FAW-25,1,8.24,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,SAVE15,,1,-12.77,,,,,,,NONE,
592412796,48791,2025-06-21,awaiting_shipment,TAMPA,FL,0,2026 Daily Planner (Hardcover) - Enchanted Forest,2026Q4-DAILY-HARD-ENF,1,72.8,Planner agenda (bound diary),4820102010,1,72.8,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,SAVE15,,1,-10.92,,,,,,,NONE,
610490974,48792,2025-06-21,awaiting_shipment,PHILADELPHIA,PA,0,2026 Planner Customizations: Charms,,1,14.29,Planner agenda (bound diary),4820102010,1,73.11,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,SAVE15,,1,-38.81,Notebook (bound journal),4820102060,1,63.73,Notebook (bound journal),4820102060,FALLBACK,
,,,,,,2,Habit Stickies,STCK-HABIT,1,9.61,Sticky notepad,4820102020,1,9.61,Sticky notepad,4820102020,HS_sticky,sticky
,,,,,,3,Weekly Sticky Notes,STCK-WEEK,1,10.99,Sticky notepad,4820102020,1,10.99,Sticky notepad,4820102020,HS_sticky,sticky
,,,,,,4,"Hummingbird Graph Notebook (150gsm, Hardcover) - A5 / Rivière",GRP-RIV-HA5-HUM,1,63.73,Planner agenda (bound diary),4820102010,1,87.08,Notebook (bound journal),4820102060,FALLBACK,notebook
,,,,,,5,2026 A5 Minimalist Vertical Planner (Hardcover) - Enchanted Forest,2026Q4-A5MIN-V-HARD-ENF,1,87.08,Planner agenda (bound diary),4820102010,1,14.29,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,6,2026 A5 Minimalist Vertical Planner (Hardcover) - Wild Indigo,2026Q4-A5MIN-V-HARD-WDI,1,73.11,,,,,Planner agenda (bound diary),4820102010,NONE,planner
592439009,48793,2025-06-21,awaiting_shipment,SAN JOSE,CA,0,Monthly Tabs - Fawn,MTB-FAW-25,1,8.24,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 Daily Planner (Hardcover) - Scarlet Oak,2026Q4-DAILY-HARD-SCA,1,79.94,Planner agenda (bound diary),4820102010,1,79.94,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,SAVE15,,1,-13.23,,,,,,,NONE,
592439017,48795,2025-06-21,awaiting_shipment,SPRING,TX,0,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Charbon",2026Q4-COMBO-HARD-CHB,1,119.21,Planner agenda (bound diary),4820102010,1,119.21,Planner agenda (bound diary),4820102010,HS_planner,planner
592439015,48800,2025-06-21,awaiting_shipment,SOUTH JORDAN,UT,0,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Witching Hour",2026Q4-COMBO-HARD-WIT,1,106.03,Planner agenda (bound diary),4820102010,1,106.03,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Snapdragon,MNT-SNP-25,1,8.24,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
592439024,48801,2025-06-21,awaiting_shipment,BRANDON,SD,0,Monthly Tabs - Blossomfield,AC-TB-EB-24,1,8.24,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 Daily Planner (Hardcover) - Blossomfield,2026Q4-DAILY-HARD-BLF,1,72.8,Planner agenda (bound diary),4820102010,1,87.9,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,Monthly Tabs - Plum Grove,MNT-PLG-25,1,8.24,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,2026 B5 Minimalist Planner (Hardcover) - Plum Grove,2026Q4-B5MIN-HARD-PLG,1,87.9,Planner agenda (bound diary),4820102010,1,72.8,Planner agenda (bound diary),4820102010,HS_planner,planner
592459547,48802,2025-06-21,awaiting_shipment,CARLSBAD,CA,0,2026 Weekly Planner (Hardcover) - Wild Indigo,2026Q4-WEEKLY-HARD-WDI,1,72.8,Planner agenda (bound diary),4820102010,1,72.8,Planner agenda (bound diary),4820102010,HS_planner,planner
592489866,48804,2025-06-21,awaiting_shipment,S BOUND BROOK,NJ,0,Monthly Tabs - Toile de Lin,AC-TB-TL-24,1,8.24,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Blossomfield",2026Q4-COMBO-HARD-BLF,1,123.37,Planner agenda (bound diary),4820102010,1,123.37,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,MT Washi - Matte - Dahlia,AC-MT-DA,1,6.87,Decorative tape for journaling,4811412100,1,6.87,Decorative tape for journaling,4811412100,HS_tape,tape
592489903,48805,2025-06-21,awaiting_shipment,VACAVILLE,CA,0,2026 A5 Minimalist Horizontal Planner (Cloth Flex) - Moss,2026Q4-A5MIN-H-CLOTH-MOS,1,72.8,Planner agenda (bound diary),4820102010,1,72.8,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,2026 A5 Minimalist Vertical Planner (Cloth Flex) - Fawn,2026Q4-A5MIN-V-CLOTH-FWN,1,72.8,Planner agenda (bound diary),4820102010,1,72.8,Planner agenda (bound diary),4820102010,HS_planner,planner
592489944,48809,2025-06-21,awaiting_shipment,AMHERST,NY,0,2026 A5 Minimalist Vertical Planner (Hardcover) - Witching Hour,2026Q4-A5MIN-V-HARD-WIT,1,72.8,Planner agenda (bound diary),4820102010,1,72.8,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Wild Indigo,MNT-WIN-25,1,8.24,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
592489912,48813,2025-06-21,awaiting_shipment,NAPLES,FL,0,2026 Daily Planner (Hardcover) - Wild Indigo,2026Q4-DAILY-HARD-WDI,1,79.94,Planner agenda (bound diary),4820102010,1,79.94,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,2026 Weekly Planner (Hardcover) - Wild Indigo,2026Q4-WEEKLY-HARD-WDI,1,79.94,Planner agenda (bound diary),4820102010,1,79.94,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,DEEJ10,,1,-15.98,,,,,,,NONE,
592543392,48819,2025-06-21,awaiting_shipment,QUEENSBURY,NY,0,2026 Daily Planner (Hardcover) - Enchanted Forest,2026Q4-DAILY-HARD-ENF,1,72.8,Planner agenda (bound diary),4820102010,1,72.8,Planner agenda (bound diary),4820102010,HS_planner,planner
592543389,48823,2025-06-21,awaiting_shipment,ALBUQUERQUE,NM,0,Monthly Tabs - Moss,AC-TB-MO-24,1,8.24,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,Time Management - Summer Solstice,TMG-SNT-25,1,6.87,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,Monthly Tabs - Toile de Lin,AC-TB-TL-24,1,8.24,Paper sticker,4911998000,1,6.87,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,2026 Horizontal Planner (Cloth Flex) - Moss,2026Q4-HOR-CLOTH-MOS,1,76.87,Planner agenda (bound diary),4820102010,1,76.87,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,4,SAVE15,,1,-16.07,Paper sticker,4911998000,1,6.87,Paper sticker,4911998000,FALLBACK,
,,,,,,5,Square Bullet Stickers - Moss,STK-SQB-MOS,1,6.87,,,,,Paper sticker,4911998000,NONE,sticker
592543380,48826,2025-06-21,awaiting_shipment,HOUSTON,TX,0,Free Midnight Sky Celestial Stickers,STCK-WF-MOON,1,,Paper sticker,4911998000,1,1,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,"Moonrise Lined Notebook (150gsm, Hardcover) - A5 / Witching Hour",LIN-WIT-HA5-MRS,1,49.41,Notebook (bound journal),4820102060,1,49.41,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,2,2026 Horizontal Planner (Hardcover) - Witching Hour,2026Q4-HOR-HARD-WIT,1,91.1,Planner agenda (bound diary),4820102010,1,91.1,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,3,AMANDASFAVORITES,,1,-14.04,,,,,,,NONE,
592543393,48827,2025-06-21,awaiting_shipment,NORTHBROOK,IL,0,Monthly Tabs - Fawn,MTB-FAW-25,1,8.24,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,"2026 Weekly & Daily (Cloth Flex, 70gsm) - Fawn",2026Q4-COMBO-CLOTH-FWN,1,102.97,Planner agenda (bound diary),4820102010,1,102.97,Planner agenda (bound diary),4820102010,FALLBACK,
,,,,,,2,SAVE15,,1,-16.69,,,,,,,NONE,
592572186,48832,2025-06-21,awaiting_shipment,SANTA CLARITA,CA,0,2026 Daily Planner (Hardcover) - Rivière,2026Q4-DAILY-HARD-RIVv,1,72.75,Planner agenda (bound diary),4820102010,1,72.75,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,2026 Daily Planner (Hardcover) - Enchanted Forest,2026Q4-DAILY-HARD-ENF,1,72.75,Planner agenda (bound diary),4820102010,1,72.75,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,2026 Daily Planner (Hardcover) - Scarlet Oak,2026Q4-DAILY-HARD-SCA,1,72.75,Planner agenda (bound diary),4820102010,1,72.75,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,3,2026 Daily Planner (Hardcover) - Wild Indigo,2026Q4-DAILY-HARD-WDI,1,72.75,Planner agenda (bound diary),4820102010,1,72.75,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,4,AMANDASFAVORITES,,1,-29.08,,,,,,,NONE,
592572210,48833,2025-06-21,awaiting_shipment,GRESHAM,OR,0,2026 Daily Planner (Paper Flex) - Charbon,2026Q4-DAILY-PAPER-ENF,1,98.82,Planner agenda (bound diary),4820102010,1,98.82,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,HANNA10,,1,-9.88,,,,,,,NONE,
592594062,48837,2025-06-21,awaiting_shipment,WATCHUNG,NJ,0,2026 Daily Planner (Hardcover) - Scarlet Oak,2026Q4-DAILY-HARD-SCA,1,72.8,Planner agenda (bound diary),4820102010,1,72.8,Planner agenda (bound diary),4820102010,HS_planner,planner
592594060,48838,2025-06-21,awaiting_shipment,SHELTON,CT,0,2026 Daily Planner (Hardcover) - Witching Hour,2026Q4-DAILY-HARD-WIT,1,72.75,Planner agenda (bound diary),4820102010,1,72.75,Planner agenda (bound diary),4820102010,HS_planner,planner
592645929,48842,2025-06-21,awaiting_shipment,GREER,SC,0,Square Bullet Stickers - Rivière,AC-SM-RI,1,6.87,Paper sticker,4911998000,1,6.87,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Rivière",2026Q4-COMBO-HARD-RIV,1,98.89,Planner agenda (bound diary),4820102010,1,98.89,Planner agenda (bound diary),4820102010,HS_planner,planner
592666753,48843,2025-06-22,awaiting_shipment,CHESTERFIELD,NJ,0,Monarque Charm,CHRM-MON,1,10.99,Paper sticker,4911998000,1,8.24,Charm for notebook ribbon,7117909000,FALLBACK,charm
,,,,,,1,Highlight Stickers - Toile de Lin,AC-HI-TDL,1,6.87,Paper sticker,4911998000,1,6.87,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,Time Management - Summer Solstice,TMG-SNT-25,1,6.87,Paper sticker,4911998000,1,6.87,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,"2026 Weekly & Daily Planner (Paper Flex, 70gsm) - Rivière",2026Q4-COMBO-PAPER-RIV,1,98.89,Planner agenda (bound diary),4820102010,1,98.89,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,4,Monthly Tabs - Toile de Lin,AC-TB-TL-24,1,8.24,Notebook (bound journal),4820102060,1,10.99,Paper sticker,4911998000,FALLBACK,sticker
592680332,48845,2025-06-22,awaiting_shipment,LA MESA,CA,0,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Moss",2026Q4-COMBO-HARD-MOS,1,98.89,Planner agenda (bound diary),4820102010,1,98.89,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,SAVE15,,1,-14.83,,,,,,,NONE,
592699400,48846,2025-06-22,awaiting_shipment,CHICAGO,IL,0,2026 Horizontal Planner (Hardcover) - Rivière,2026Q4-HOR-HARD-RIV,1,79.94,Planner agenda (bound diary),4820102010,1,79.94,Planner agenda (bound diary),4820102010,HS_planner,planner
592699405,48848,2025-06-22,awaiting_shipment,MACON,IL,0,Monthly Tabs - Fawn,MTB-FAW-25,1,8.24,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 Daily Planner (Hardcover) - Fawn,2026Q4-DAILY-HARD-FWN,1,72.8,Planner agenda (bound diary),4820102010,1,72.8,Planner agenda (bound diary),4820102010,HS_planner,planner
592699413,48849,2025-06-22,awaiting_shipment,ALBUQUERQUE,NM,0,2026 B5 Minimalist Planner (Hardcover) - Blossomfield,2026Q4-COMBO-HARD-BLF,1,89.95,Planner agenda (bound diary),4820102010,1,89.95,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,Monthly Tabs - Blossomfield,AC-TB-EB-24,1,8.24,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,AMANDASFAVORITES,,1,-8.98,,,,,,,NONE,
592699421,48853,2025-06-22,awaiting_shipment,ROCKPORT,IN,0,Monthly Tabs - Blossomfield,AC-TB-EB-24,1,8.24,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 Weekly Planner (Cloth Flex) - Fawn,2026Q4-WEEKLY-CLOTH-FWN,1,72.8,Planner agenda (bound diary),4820102010,1,72.8,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,HEBAALSIBAI10,,1,-7.28,,,,,,,NONE,
592723634,48857,2025-06-22,awaiting_shipment,SCHWENKSVILLE,PA,0,2026 B5 Minimalist Planner (Cloth Flex) - Rivière,2026Q4-B5MIN-CLOTH-RIV,1,87.9,Planner agenda (bound diary),4820102010,1,87.9,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,2026 B5 Minimalist Planner (Hardcover) - Plum Grove,2026Q4-B5MIN-HARD-PLG,1,87.9,Planner agenda (bound diary),4820102010,1,87.9,Planner agenda (bound diary),4820102010,HS_planner,planner
592723630,48859,2025-06-22,awaiting_shipment,CHEHALIS,WA,0,Monthly Tabs - Autumnal,MTH-AUT-25,1,8.24,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,"2026 Weekly & Daily (Cloth Flex, 70gsm) - Autumnal",2026Q4-COMBO-CLOTH-AUT,1,102.91,"2026 Weekly & Daily (Cloth Flex, 70gsm) - Autumnal",482010,1,102.91,"2026 Weekly & Daily (Cloth Flex, 70gsm) - Autumnal",482010,FALLBACK,
592750262,48860,2025-06-22,awaiting_shipment,HAVERHILL,MA,0,2026 Weekly Planner (Hardcover) - Moss,2026Q4-WEEKLY-HARD-MOS,1,93.19,Planner agenda (bound diary),4820102010,1,93.19,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,2026 Daily Duo Planner (Hardcover) - Rivière,2026Q4-DUO-HARD-RIV,1,188.43,Planner agenda (bound diary),4820102010,1,188.43,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,Monthly Tabs - Rivière,MTH-RIV-25,1,8.24,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
592750268,48861,2025-06-22,awaiting_shipment,GRAND RAPIDS,MN,0,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Moss",2026Q4-COMBO-HARD-MOS,1,102.97,Planner agenda (bound diary),4820102010,1,102.97,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,AMANDA10,,1,-10.29,,,,,,,NONE,
592750265,48862,2025-06-22,awaiting_shipment,ELKHORN,NE,0,MT Washi - Rosewood,AC-MT-MU,1,6.87,Decorative tape for journaling,4811412100,1,6.87,Decorative tape for journaling,4811412100,HS_tape,tape
,,,,,,1,2026 Daily Planner (Hardcover) - Charbon,2026Q4-DAILY-HARD-CHB,1,94.22,Planner agenda (bound diary),4820102010,1,94.22,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,Monthly Tabs - Wild Indigo,MNT-WIN-25,1,8.24,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
592750271,48863,2025-06-22,awaiting_shipment,RIPTON,VT,0,NICOLE10,,1,-9.89,Planner agenda (bound diary),4820102010,1,98.89,Planner agenda (bound diary),4820102010,FALLBACK,
,,,,,,1,"2026 Weekly & Daily Planner (Paper Flex, 70gsm) - Rivière",2026Q4-COMBO-PAPER-RIV,1,98.89,,,,,Planner agenda (bound diary),4820102010,NONE,planner
592778194,48866,2025-06-22,awaiting_shipment,BROOKLYN,CT,0,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Scarlet Oak",2026Q4-COMBO-HARD-SCA,1,98.83,Planner agenda (bound diary),4820102010,1,72.75,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,2026 Weekly Planner (Hardcover) - Moss,2026Q4-WEEKLY-HARD-MOS,1,72.75,Planner agenda (bound diary),4820102010,1,98.83,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,SAVE15,,1,-25.73,,,,,,,NONE,
592807547,48868,2025-06-22,awaiting_shipment,CHARLOTTE,NC,0,2026 Daily Duo Planner (Paper Flex) - Charbon,2026Q4-DUO-PAPER-CHB,1,145.71,Planner agenda (bound diary),4820102010,1,145.71,Planner agenda (bound diary),4820102010,HS_planner,planner
592807524,48869,2025-06-22,awaiting_shipment,STAMFORD,CT,0,Solstice Stickers,STCK-WF-SUN,1,8.25,Paper sticker,4911998000,1,8.25,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,Midnight Sky Celestial Stickers,STCK-WF-MOON,1,8.25,Paper sticker,4911998000,1,8.25,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,2,2026 B5 Minimalist Planner (Hardcover) - Plum Grove,2026Q4-B5MIN-HARD-PLG,1,110.41,Planner agenda (bound diary),4820102010,1,110.41,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,3,Monthly Tabs - Plum Grove,MNT-PLG-25,1,8.25,Paper sticker,4911998000,1,8.25,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,4,Task Stickies (imperfect),TASK-DEF-AB,1,6.87,Sticky notepad,4820102020,1,6.87,Sticky notepad,4820102020,HS_sticky,sticky
592807527,48870,2025-06-22,awaiting_shipment,BYRON,MN,0,Monthly Tabs - Charbon,AC-TB-CH-24,1,8.25,Paper sticker,4911998000,1,8.25,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,2026 Daily Duo Planner (Hardcover) - Witching Hour,2026Q4-DUO-HARD-WIT,1,188.55,Planner agenda (bound diary),4820102010,1,188.55,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,AMANDASFAVORITES,,1,-18.85,,,,,,,NONE,
592807526,48873,2025-06-22,awaiting_shipment,FRISCO,TX,0,2026 Weekly Planner (Hardcover) - Moss,2026Q4-WEEKLY-HARD-MOS,1,72.75,Planner agenda (bound diary),4820102010,1,87.85,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,1,2026 Daily Planner (Hardcover) - Moss,2026Q4-DAILY-HARD-MOS,1,72.75,Planner agenda (bound diary),4820102010,1,72.75,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,Monthly Tabs - Moss,AC-TB-MO-24,3,8.24,Paper sticker,4911998000,3,8.24,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,3,2026 B5 Minimalist Planner (Hardcover) - Moss,2026Q4-B5MIN-HARD-MOS,1,87.85,Planner agenda (bound diary),4820102010,1,72.75,Planner agenda (bound diary),4820102010,HS_planner,planner
592807540,48874,2025-06-22,awaiting_shipment,LINCOLN,NE,0,Monthly Tabs - Moss,AC-TB-MO-24,1,8.26,Paper sticker,4911998000,1,8.26,Paper sticker,4911998000,HS_sticker,sticker
,,,,,,1,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Moss",2026Q4-COMBO-HARD-MOS,1,122.56,Planner agenda (bound diary),4820102010,1,122.56,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,Lists - Top Three,LIST-DEF,1,5.51,Paper sticker,4911998000,1,5.51,Paper sticker,4911998000,HS_sticker,sticker
592837917,48875,2025-06-22,awaiting_shipment,WILSON,NC,0,Monarque - Dotted Notebook (imperfect) - B5 - Juniper - Minor Cover Imperfections,NB-WIL-TN-GPH,1,45.3,"Notebook (sewn journal, B5 size)",4820102030,1,45.3,"Notebook (sewn journal, B5 size)",4820102030,HS_notebook-b5,notebook-b5
,,,,,,1,"2026 Weekly & Daily Planner (Hardcover, 70gsm) - Autumnal",2026Q4-COMBO-HARD-AUT,1,120.22,Planner agenda (bound diary),4820102010,1,120.22,Planner agenda (bound diary),4820102010,HS_planner,planner
,,,,,,2,Monthly Tabs - Autumnal,MTH-AUT-25,1,8.24,Paper sticker,4911998000,1,8.24,Paper sticker,4911998000,HS_sticker,sticker
592837923,48876,2025-06-22,awaiting_shipment,OAKLAND,CA,0,"Hummingbird Lined Notebook (150gsm, Hardcover) - A5 / Wild Indigo",LIN-WDI-HA5-HUM,1,49.48,Notebook (bound journal),4820102060,1,49.48,Notebook (bound journal),4820102060,HS_notebook,notebook
,,,,,,1,2026 Weekly Planner (Hardcover) - Scarlet Oak,2026Q4-WEEKLY-HARD-SCA,1,91.21,Planner agenda (bound diary),4820102010,1,91.21,Planner agenda (bound diary),4820102010,HS_planner,planner
